month,temp,RH,wind,area
8,33.833333333333336,17.9,9.3341952,1
8,29.333333333333332,13.8,0.0,1
8,28.333333333333336,18.5,18.185587200000004,1
8,27.666666666666664,21.8,15.6106368,1
8,27.166666666666668,34.3,3.7014912,1
8,26.666666666666664,25.1,22.369881600000003,1
8,25.555555555555554,14.1,3.8624256,1
9,24.333333333333332,40.4,0.0,1
9,26.888888888888893,20.0,10.1388672,1
9,25.555555555555554,15.7,14.8059648,1
4,20.666666666666668,18.9,14.8059648,1
7,30.05555555555555,23.8,0.0,1
7,30.05555555555555,23.8,0.0,1
8,30.05555555555555,21.3,0.0,1
8,28.388888888888886,22.8,18.346521600000003,1
8,31.166666666666664,15.2,0.0,1
9,28.833333333333336,23.8,0.0,1
9,29.333333333333332,16.9,13.0356864,1
9,25.05555555555555,23.3,7.2420480000000005,1
9,27.166666666666668,19.2,0.0,1
10,16.666666666666668,16.0,14.8059648,1
10,19.333333333333332,20.5,11.104473600000002,1
10,20.388888888888893,16.0,23.818291200000004,1
10,15.555555555555555,24.0,5.4717696,1
6,26.166666666666664,26.7,3.5405568000000005,1
6,32.16666666666667,13.9,9.3341952,1
6,27.055555555555557,21.3,20.1168,1
6,28.833333333333336,32.1,14.8059648,1
6,28.055555555555554,20.6,13.0356864,1
7,33.333333333333336,17.8,7.563916800000001,1
7,24.055555555555554,22.1,5.4717696,1
7,28.333333333333336,36.7,9.3341952,1
7,33.333333333333336,11.4,18.6683904,1
8,30.666666666666668,23.0,11.104473600000002,1
9,22.833333333333332,23.9,0.0,1
6,28.055555555555554,21.6,27.6807168,1
6,27.055555555555557,17.2,25.910438400000004,1
6,29.055555555555554,10.6,18.346521600000003,1
7,29.777777777777775,17.3,11.4263424,1
7,28.055555555555554,22.8,9.3341952,1
7,29.055555555555554,17.7,24.14016,1
7,33.833333333333336,19.2,7.563916800000001,1
7,25.05555555555555,41.5,14.8059648,1
8,28.055555555555554,26.5,16.576243200000004,1
4,17.666666666666664,18.9,6.759244800000001,1
5,23.111111111111107,18.3,28.968192000000002,1
5,22.111111111111107,18.7,18.0246528,1
5,19.055555555555554,37.1,22.369881600000003,1
6,26.05555555555556,21.0,37.014912,1
7,27.055555555555557,36.8,20.599603200000004,1
7,27.055555555555557,19.8,7.563916800000001,1
7,30.0,19.8,12.07008,1
7,30.05555555555555,25.3,5.4717696,1
7,33.05555555555556,19.9,0.0,1
8,29.055555555555554,26.8,13.0356864,1
8,28.055555555555554,30.4,5.4717696,1
8,27.055555555555557,19.8,16.576243200000004,1
8,30.666666666666668,20.7,11.104473600000002,1
8,27.055555555555557,18.4,17.8637184,1
9,27.055555555555557,36.8,0.0,1
9,27.055555555555557,36.8,0.0,1
9,29.055555555555554,23.4,7.563916800000001,1
9,29.055555555555554,23.4,7.563916800000001,1
9,23.055555555555554,20.5,19.794931200000004,1
12,13.055555555555555,30.4,35.2446336,1
3,16.055555555555554,13.5,18.346521600000003,1
3,16.055555555555554,14.5,16.09344,1
3,16.277777777777775,17.1,8.5295232,1
3,18.444444444444446,16.4,18.185587200000004,1
3,19.166666666666668,9.0,29.129126400000004,1
3,18.055555555555557,9.3,25.910438400000004,1
3,18.055555555555557,9.3,25.910438400000004,1
4,9.777777777777779,28.7,9.977932800000001,1
4,16.277777777777775,19.4,15.932505600000002,1
4,15.666666666666668,21.2,17.8637184,1
4,17.5,18.7,13.0356864,1
7,29.333333333333332,19.1,31.2212736,1
7,32.05555555555556,19.3,33.796224,1
7,32.05555555555556,19.3,33.474355200000005,1
7,29.88888888888889,23.9,40.8773376,1
7,29.111111111111114,23.3,23.4964224,1
7,29.055555555555554,16.1,8.5295232,1
7,29.611111111111107,31.8,13.0356864,1
7,29.94444444444445,31.1,13.0356864,1
7,30.0,31.0,13.0356864,1
7,28.055555555555554,20.1,0.0,1
7,24.055555555555554,38.5,13.0356864,1
7,24.055555555555554,38.5,9.977932800000001,1
7,30.05555555555555,25.3,13.0356864,1
7,23.444444444444446,50.9,13.0356864,1
7,23.833333333333336,49.4,13.1966208,1
7,23.72222222222222,49.7,13.1966208,1
7,23.72222222222222,49.7,13.1966208,1
7,23.61111111111111,50.2,13.1966208,1
7,23.55555555555556,50.6,13.0356864,1
7,21.611111111111114,58.7,11.7482112,1
7,23.22222222222222,51.8,12.874752,1
7,18.055555555555557,77.5,9.3341952,1
8,27.055555555555557,39.4,7.563916800000001,1
8,27.055555555555557,32.2,9.3341952,1
8,25.611111111111107,29.4,10.460736,1
8,26.05555555555556,36.6,10.460736,1
8,25.333333333333332,36.9,8.851392,1
9,22.055555555555557,20.8,9.173260800000001,1
9,23.88888888888889,20.3,6.759244800000001,1
9,21.333333333333336,28.4,19.955865600000003,1
9,22.055555555555557,30.8,24.14016,1
9,17.83333333333333,16.6,0.0,1
10,24.055555555555554,8.2,14.8059648,1
10,15.055555555555555,58.8,24.14016,1
10,19.055555555555554,27.9,9.3341952,1
10,15.055555555555555,38.6,0.0,1
10,26.77777777777778,16.1,7.7248512,1
10,21.666666666666664,14.1,8.690457600000002,1
11,18.166666666666668,14.7,14.162227200000002,1
11,19.166666666666668,12.2,19.955865600000003,1
4,17.83333333333333,23.4,24.14016,1
6,28.833333333333336,12.0,11.104473600000002,1
6,30.05555555555555,12.3,7.563916800000001,1
6,30.05555555555555,21.5,16.576243200000004,1
6,33.333333333333336,9.7,33.474355200000005,1
7,29.333333333333332,16.3,27.6807168,1
7,29.333333333333332,20.4,14.8059648,1
7,27.166666666666668,19.9,5.4717696,1
7,31.166666666666664,15.8,20.599603200000004,1
8,32.83333333333333,15.0,13.0356864,1
8,28.333333333333336,23.5,9.0123264,1
8,30.666666666666668,24.9,11.104473600000002,1
9,11.166666666666668,82.9,9.0123264,1
9,29.333333333333332,16.3,29.450995200000005,1
9,26.166666666666664,25.8,11.104473600000002,1
6,27.166666666666668,18.5,13.0356864,1
6,31.166666666666664,12.9,29.450995200000005,1
6,33.833333333333336,10.3,16.576243200000004,1
6,33.833333333333336,10.3,16.576243200000004,1
6,33.833333333333336,11.6,22.369881600000003,1
6,32.83333333333333,10.9,16.576243200000004,1
6,32.83333333333333,10.9,16.576243200000004,1
7,22.166666666666668,29.2,46.02723840000001,1
7,32.16666666666667,19.0,7.563916800000001,1
7,27.666666666666664,18.6,33.15248640000001,1
7,31.666666666666664,16.7,14.8059648,1
7,32.16666666666667,16.2,35.2446336,1
7,25.05555555555555,20.9,5.4717696,1
8,28.333333333333336,15.9,7.2420480000000005,1
8,31.166666666666664,15.8,13.0356864,1
8,25.05555555555555,17.7,23.818291200000004,1
8,27.833333333333332,28.3,14.8059648,1
8,30.666666666666668,13.9,38.9461248,1
8,27.833333333333332,34.2,7.563916800000001,1
9,27.833333333333332,24.4,16.576243200000004,1
9,30.05555555555555,16.2,13.0356864,1
9,27.833333333333332,15.6,9.3341952,1
3,15.666666666666668,25.9,25.910438400000004,1
6,31.166666666666664,8.5,18.6683904,1
6,25.666666666666668,12.2,37.014912,1
6,27.166666666666668,8.7,11.104473600000002,1
6,27.166666666666668,10.8,18.6683904,1
6,32.83333333333333,12.3,16.576243200000004,1
6,28.833333333333336,12.5,33.15248640000001,1
6,30.666666666666668,10.1,29.450995200000005,1
6,36.166666666666664,8.7,11.104473600000002,1
6,36.666666666666664,7.2,9.3341952,1
6,35.66666666666667,12.2,14.8059648,1
6,35.66666666666667,12.2,14.8059648,1
6,35.66666666666667,12.2,13.0356864,1
7,24.333333333333332,37.3,7.2420480000000005,1
7,32.83333333333333,18.3,16.576243200000004,1
7,32.83333333333333,18.3,16.576243200000004,1
7,32.83333333333333,18.3,16.576243200000004,1
7,32.83333333333333,18.3,16.576243200000004,1
7,32.83333333333333,18.3,16.576243200000004,1
7,32.83333333333333,9.6,18.6683904,1
7,32.83333333333333,9.6,18.6683904,1
7,32.16666666666667,11.7,7.563916800000001,1
7,32.16666666666667,11.7,7.563916800000001,1
7,24.333333333333332,21.8,22.369881600000003,1
7,35.05555555555555,12.7,20.599603200000004,1
7,29.000000000000004,13.7,13.0356864,1
7,33.833333333333336,15.3,9.3341952,1
7,33.833333333333336,15.3,9.3341952,1
7,32.83333333333333,13.3,14.8059648,1
7,27.666666666666664,13.4,42.4866816,1
7,27.666666666666664,17.2,5.4717696,1
7,31.666666666666664,22.8,22.369881600000003,1
7,33.333333333333336,20.7,16.576243200000004,1
7,32.16666666666667,22.9,16.576243200000004,1
7,32.16666666666667,22.9,18.6683904,1
7,33.333333333333336,22.1,16.576243200000004,1
7,35.05555555555555,13.8,14.8059648,1
8,31.166666666666664,24.2,16.576243200000004,1
8,32.83333333333333,21.3,14.8059648,1
8,28.388888888888886,22.0,16.4153088,1
8,30.555555555555554,20.0,13.0356864,1
8,30.555555555555554,20.0,13.0356864,1
8,33.333333333333336,19.1,9.3341952,1
8,33.333333333333336,19.1,9.3341952,1
8,33.333333333333336,19.1,9.3341952,1
8,27.166666666666668,30.6,7.2420480000000005,1
8,33.333333333333336,19.1,9.3341952,1
9,27.833333333333332,27.0,13.0356864,1
9,28.833333333333336,16.7,16.576243200000004,1
9,30.666666666666668,15.1,9.3341952,1
3,10.666666666666668,24.5,18.6683904,1
4,20.666666666666668,18.9,14.8059648,1
6,17.166666666666664,31.4,18.6683904,1
7,26.166666666666664,25.8,11.104473600000002,1
7,26.166666666666664,25.8,11.104473600000002,1
7,26.166666666666664,25.8,11.104473600000002,1
7,33.333333333333336,17.8,11.104473600000002,1
7,35.05555555555555,16.8,13.0356864,1
7,27.166666666666668,35.7,11.104473600000002,1
7,29.333333333333332,21.4,5.4717696,1
7,37.16666666666667,13.2,18.6683904,1
7,36.166666666666664,13.0,14.8059648,1
7,36.166666666666664,13.0,14.8059648,1
7,36.166666666666664,13.0,14.8059648,1
7,36.166666666666664,13.0,14.8059648,1
7,36.166666666666664,13.0,14.8059648,1
7,26.166666666666664,18.1,14.8059648,1
8,33.333333333333336,19.1,13.0356864,1
8,29.333333333333332,36.3,9.3341952,1
8,29.333333333333332,36.3,9.3341952,1
8,32.83333333333333,16.7,13.0356864,1
9,29.333333333333332,16.9,13.0356864,1
9,13.333333333333332,27.7,14.8059648,1
3,15.666666666666668,15.4,7.563916800000001,1
4,16.666666666666668,15.8,29.450995200000005,1
4,22.833333333333332,21.0,0.0,1
5,23.833333333333336,15.6,9.0123264,1
6,29.611111111111107,15.7,10.782604800000001,1
6,29.611111111111107,15.7,10.782604800000001,1
6,32.16666666666667,14.9,7.563916800000001,1
6,32.16666666666667,14.9,7.563916800000001,1
6,31.666666666666664,15.3,5.4717696,1
6,28.833333333333336,23.8,16.576243200000004,1
6,31.166666666666664,12.0,18.6683904,1
6,27.166666666666668,10.4,34.9227648,1
6,31.166666666666664,12.0,18.6683904,1
6,31.166666666666664,12.4,24.14016,1
7,35.05555555555555,18.8,16.576243200000004,1
7,31.666666666666664,11.6,9.3341952,1
7,31.666666666666664,13.8,13.0356864,1
7,31.666666666666664,19.6,9.3341952,1
7,29.333333333333332,31.4,9.3341952,1
8,32.83333333333333,17.6,9.3341952,1
8,32.83333333333333,21.3,18.6683904,1
8,33.333333333333336,15.7,11.104473600000002,1
8,30.666666666666668,23.0,11.104473600000002,1
8,28.833333333333336,31.0,13.0356864,1
9,23.833333333333336,27.2,31.7040768,1
4,20.666666666666668,22.3,5.4717696,1
6,31.166666666666664,17.8,18.6683904,1
6,31.166666666666664,13.6,22.369881600000003,1
6,31.166666666666664,13.6,22.369881600000003,1
7,25.666666666666668,20.9,11.104473600000002,1
7,30.666666666666668,19.9,7.563916800000001,1
7,32.16666666666667,20.4,14.8059648,1
7,31.22222222222222,15.1,12.391948800000002,1
7,32.83333333333333,18.9,7.563916800000001,1
7,31.166666666666664,20.9,0.0,1
7,31.166666666666664,21.6,18.6683904,1
7,31.666666666666664,23.6,11.104473600000002,1
8,29.499999999999996,21.6,20.4386688,1
6,30.05555555555555,16.8,13.0356864,1
6,28.833333333333336,14.2,29.450995200000005,1
6,30.666666666666668,13.9,22.369881600000003,1
6,29.055555555555554,14.2,11.104473600000002,1
6,33.833333333333336,20.1,13.0356864,1
7,33.833333333333336,14.2,7.563916800000001,1
7,32.16666666666667,22.9,7.563916800000001,1
7,32.16666666666667,22.9,7.563916800000001,1
7,29.055555555555554,32.8,13.0356864,1
7,28.333333333333336,33.2,13.0356864,1
7,35.66666666666667,15.7,13.0356864,1
7,33.333333333333336,20.7,13.0356864,1
7,31.05555555555556,18.1,11.104473600000002,1
7,24.27777777777778,40.0,8.851392,1
7,29.111111111111114,30.8,11.104473600000002,1
7,29.333333333333332,30.1,0.0,1
8,31.555555555555554,17.8,2.7358848,1
8,27.833333333333332,32.9,0.0,1
8,27.166666666666668,39.4,5.4717696,1
9,24.333333333333332,37.3,7.563916800000001,1
10,21.666666666666664,18.5,22.369881600000003,1
3,18.833333333333336,12.5,51.82087680000001,1
3,17.166666666666664,10.4,9.3341952,1
4,21.666666666666664,15.0,11.104473600000002,1
5,14.055555555555554,28.5,25.910438400000004,1
5,24.333333333333332,28.8,16.576243200000004,1
6,28.333333333333336,12.9,14.8059648,1
6,28.833333333333336,20.3,14.8059648,1
6,30.05555555555555,21.5,11.104473600000002,1
6,30.666666666666668,17.0,9.3341952,1
6,30.666666666666668,17.0,9.3341952,1
6,30.666666666666668,17.0,9.3341952,1
6,30.666666666666668,18.1,28.163520000000002,1
6,33.333333333333336,14.6,29.450995200000005,1
6,31.611111111111114,11.1,22.6917504,1
6,30.999999999999996,10.2,20.599603200000004,1
7,35.66666666666667,15.7,11.104473600000002,1
7,35.66666666666667,15.7,11.104473600000002,1
7,35.66666666666667,15.7,11.104473600000002,1
7,35.66666666666667,15.7,11.104473600000002,1
7,35.66666666666667,15.7,11.104473600000002,1
7,35.66666666666667,15.7,11.104473600000002,1
7,35.66666666666667,15.7,11.104473600000002,1
7,33.333333333333336,25.8,13.0356864,1
7,30.666666666666668,26.9,21.726144,1
7,29.333333333333332,32.4,9.3341952,1
7,30.05555555555555,34.8,16.576243200000004,1
7,24.833333333333336,45.9,3.3796224000000006,1
7,23.055555555555554,40.9,9.3341952,1
8,27.44444444444445,30.6,7.563916800000001,1
9,23.333333333333336,33.0,5.4717696,1
10,24.22222222222222,25.8,29.450995200000005,1
10,9.055555555555554,18.2,11.104473600000002,1
10,10.666666666666668,17.1,5.4717696,1
10,16.38888888888889,17.7,7.563916800000001,1
10,17.166666666666664,15.5,5.4717696,1
4,14.333333333333332,21.9,24.14016,1
6,26.666666666666664,13.2,14.8059648,1
6,27.166666666666668,32.7,14.8059648,1
9,16.666666666666668,33.6,0.0,1
10,11.166666666666668,26.6,0.0,1
6,31.166666666666664,19.3,10.782604800000001,1
7,26.166666666666664,21.1,7.2420480000000005,1
9,22.166666666666668,34.0,14.0012928,1
4,22.666666666666664,20.5,7.2420480000000005,1
5,24.333333333333332,20.2,7.2420480000000005,1
5,29.94444444444445,16.3,23.174553600000003,1
5,30.05555555555555,16.2,21.8870784,1
6,25.166666666666664,13.1,21.726144,1
6,25.05555555555555,9.4,13.0356864,1
6,29.333333333333332,12.6,20.1168,1
6,26.666666666666664,17.6,13.0356864,1
7,30.555555555555554,29.1,14.8059648,1
7,30.555555555555554,29.1,14.8059648,1
7,31.166666666666664,33.8,16.576243200000004,1
7,31.166666666666664,33.8,16.576243200000004,1
7,29.611111111111107,8.8,18.8293248,1
7,29.333333333333332,16.3,10.782604800000001,1
7,29.055555555555554,11.6,18.346521600000003,1
7,33.833333333333336,15.3,9.3341952,1
7,33.833333333333336,15.3,9.3341952,1
7,33.833333333333336,15.3,9.3341952,1
7,26.666666666666664,36.5,22.530816,1
7,31.666666666666664,16.7,10.9435392,1
7,28.833333333333336,20.4,9.0123264,1
8,33.833333333333336,17.9,9.3341952,1
8,28.833333333333336,22.8,10.782604800000001,1
8,28.833333333333336,33.4,10.782604800000001,1
8,31.166666666666664,20.9,18.346521600000003,1
8,32.16666666666667,14.9,10.782604800000001,1
6,27.22222222222222,19.7,18.346521600000003,1
7,30.888888888888886,14.6,0.0,1
7,35.05555555555555,24.3,3.5405568000000005,1
7,33.388888888888886,20.1,13.518489600000002,1
8,31.166666666666664,29.3,9.0123264,1
8,28.833333333333336,36.9,7.2420480000000005,1
9,31.166666666666664,15.2,0.0,1
9,32.666666666666664,23.0,9.0123264,1
4,18.388888888888886,26.0,16.576243200000004,1
5,21.666666666666664,15.0,18.346521600000003,1
5,25.555555555555554,15.2,31.382208000000002,1
5,26.166666666666664,9.3,27.6807168,1
5,26.166666666666664,6.7,14.8059648,1
6,28.333333333333336,16.5,20.1168,1
6,29.333333333333332,20.4,7.563916800000001,1
6,28.333333333333336,16.5,20.1168,1
6,31.38888888888889,6.9,18.507456,1
6,23.77777777777778,30.6,18.346521600000003,1
7,27.055555555555557,14.8,18.346521600000003,1
7,28.333333333333336,36.7,9.3341952,1
7,30.05555555555555,12.5,9.3341952,1
8,31.05555555555556,25.6,0.0,1
8,24.055555555555554,57.2,0.0,1
5,28.055555555555554,16.2,18.346521600000003,1
7,30.05555555555555,19.2,13.0356864,1
7,31.05555555555556,20.8,13.0356864,1
7,30.666666666666668,18.3,29.450995200000005,1
7,34.05555555555556,14.3,11.104473600000002,1
7,31.555555555555554,18.9,9.3341952,1
8,27.055555555555557,32.2,11.104473600000002,1
5,18.055555555555557,16.3,22.369881600000003,1
5,28.055555555555554,14.0,29.450995200000005,1
6,28.055555555555554,14.0,38.9461248,1
6,34.05555555555556,9.9,22.369881600000003,1
7,32.94444444444444,16.7,3.218688,1
7,34.55555555555556,16.2,12.07008,1
7,34.55555555555556,16.2,12.07008,1
7,31.05555555555556,29.2,7.563916800000001,1
9,30.666666666666668,19.9,11.104473600000002,1
9,26.05555555555556,29.8,18.346521600000003,1
9,23.055555555555554,20.3,24.3010944,1
9,25.555555555555554,31.8,17.702784,1
6,28.055555555555554,24.8,7.563916800000001,1
6,29.055555555555554,16.4,9.3341952,1
6,29.055555555555554,16.4,9.3341952,1
6,30.555555555555554,13.1,27.6807168,1
6,31.05555555555556,13.6,9.3341952,1
7,32.05555555555556,24.2,22.369881600000003,1
7,33.05555555555556,16.2,18.346521600000003,1
7,33.05555555555556,16.2,18.346521600000003,1
7,29.055555555555554,30.7,9.3341952,1
8,32.83333333333333,21.3,14.8059648,1
7,36.166666666666664,13.0,14.8059648,1
7,32.16666666666667,22.9,7.563916800000001,1
6,30.666666666666668,22.2,11.104473600000002,1
3,15.055555555555555,23.0,0.0,1
3,15.055555555555555,25.8,18.346521600000003,1
4,13.333333333333332,32.9,14.8059648,1
8,28.055555555555554,32.5,14.8059648,1
11,16.055555555555554,13.5,5.4717696,1
7,33.333333333333336,11.4,22.369881600000003,1
7,31.666666666666664,20.3,14.8059648,1
7,33.833333333333336,17.3,16.576243200000004,1
3,16.666666666666668,16.0,11.104473600000002,1
9,25.05555555555555,20.9,25.910438400000004,1
7,30.555555555555554,19.0,0.0,1
9,28.333333333333336,34.4,0.0,1
6,29.333333333333332,23.1,0.0,1
6,26.166666666666664,26.7,3.5405568000000005,1
7,30.05555555555555,25.3,9.3341952,1
7,26.05555555555556,54.1,11.104473600000002,1
7,27.055555555555557,42.0,0.0,1
8,26.05555555555556,36.6,5.4717696,1
5,20.555555555555554,24.0,26.232307200000005,1
6,24.333333333333332,28.8,20.599603200000004,1
7,30.555555555555554,35.0,14.8059648,1
8,30.555555555555554,25.1,18.346521600000003,1
8,32.05555555555556,21.8,1.2874752000000003,1
8,31.05555555555556,16.9,7.563916800000001,1
8,28.055555555555554,23.1,16.576243200000004,1
6,24.333333333333332,29.8,14.8059648,1
7,31.05555555555556,33.34,9.3341952,1
7,31.05555555555556,33.34,9.3341952,1
7,32.94444444444444,20.1,24.14016,1
1,8.055555555555555,53.0,18.346521600000003,1
3,13.055555555555555,22.4,22.369881600000003,1
3,12.055555555555557,20.5,33.474355200000005,1
4,19.055555555555554,17.8,37.014912,1
4,20.05555555555555,15.5,35.2446336,1
5,22.055555555555557,18.6,9.3341952,1
6,27.055555555555557,18.5,9.3341952,1
7,28.055555555555554,26.5,13.0356864,1
7,28.055555555555554,30.4,11.104473600000002,1
7,30.05555555555555,25.3,14.8059648,1
7,31.05555555555556,15.7,9.3341952,1
8,31.05555555555556,19.4,11.104473600000002,1
8,32.05555555555556,17.1,7.563916800000001,1
8,32.05555555555556,17.1,7.563916800000001,1
8,32.05555555555556,17.1,7.563916800000001,1
8,28.55555555555556,34.9,18.346521600000003,1
8,26.05555555555556,34.2,14.8059648,1
8,21.05555555555556,43.2,9.3341952,1
9,24.055555555555554,25.4,35.2446336,1
3,17.055555555555557,31.6,22.369881600000003,1
6,30.05555555555555,23.6,9.3341952,1
7,30.05555555555555,23.6,5.4717696,1
7,31.05555555555556,25.6,16.576243200000004,1
7,29.055555555555554,26.8,7.563916800000001,1
9,26.05555555555556,31.9,13.0356864,1
9,21.05555555555556,19.8,29.450995200000005,1
9,23.055555555555554,27.0,29.450995200000005,1
3,16.055555555555554,14.6,7.563916800000001,1
3,19.055555555555554,12.1,9.3341952,1
4,16.055555555555554,25.1,14.8059648,1
5,19.055555555555554,12.1,11.104473600000002,1
7,29.055555555555554,25.0,14.8059648,1
7,31.05555555555556,23.9,11.104473600000002,1
7,30.05555555555555,19.2,13.0356864,1
7,32.05555555555556,13.8,11.104473600000002,1
8,33.05555555555556,14.1,16.576243200000004,1
8,23.055555555555554,38.2,14.8059648,1
5,22.055555555555557,18.6,13.0356864,1
6,27.055555555555557,18.5,5.4717696,1
7,33.05555555555556,16.2,14.8059648,1
7,33.05555555555556,19.9,16.576243200000004,1
7,29.055555555555554,26.8,7.563916800000001,1
7,33.05555555555556,19.9,13.0356864,1
5,20.05555555555555,22.6,7.563916800000001,1
6,18.055555555555557,17.6,18.346521600000003,1
6,27.111111111111107,22.7,21.0824064,1
6,24.499999999999996,29.9,14.162227200000002,1
7,28.61111111111111,11.5,14.966899200000002,1
8,23.055555555555554,49.9,16.576243200000004,1
8,26.166666666666664,15.7,20.1168,1
8,29.055555555555554,15.3,9.3341952,1
9,22.55555555555555,26.1,7.4029824,1
9,23.111111111111107,9.5,20.2777344,1
3,16.88888888888889,18.9,20.599603200000004,1
6,9.055555555555554,42.8,20.599603200000004,1
7,30.388888888888893,20.2,8.04672,1
7,27.333333333333336,24.6,10.460736,1
7,29.22222222222222,24.5,11.104473600000002,1
7,29.444444444444446,24.1,10.6216704,1
8,27.833333333333332,29.6,12.5528832,1
8,25.833333333333336,21.4,14.8059648,1
8,30.833333333333336,13.3,19.955865600000003,1
5,22.833333333333332,24.8,16.576243200000004,1
5,18.333333333333332,30.4,11.104473600000002,1
5,23.94444444444444,16.8,11.7482112,1
7,30.05555555555555,18.3,7.563916800000001,1
7,26.166666666666664,32.4,9.3341952,1
6,22.166666666666668,26.8,7.563916800000001,1
6,25.05555555555555,22.5,9.3341952,1
6,28.333333333333336,17.2,0.0,1
6,30.05555555555555,15.6,0.0,1
6,31.555555555555554,14.7,5.3108352,1
7,31.888888888888893,17.5,8.690457600000002,1
7,30.666666666666668,21.5,10.782604800000001,1
7,18.555555555555557,43.1,4.6670976,1
7,27.277777777777775,36.6,5.632704,1
8,26.666666666666664,20.8,18.346521600000003,1
8,27.333333333333336,30.7,0.6437376000000001,1
9,26.166666666666664,16.6,13.0356864,1
4,12.11111111111111,11.7,17.541849600000003,1
6,28.27777777777778,16.4,12.07008,1
7,28.833333333333336,25.5,14.8059648,1
7,30.0,21.9,12.874752,1
9,24.000000000000004,14.7,0.4828032,1
3,3.3888888888888897,21.6,38.302387200000005,1
4,21.27777777777778,10.4,32.6696832,1
7,26.72222222222222,24.3,28.324454400000004,1
8,28.77777777777778,12.4,10.9435392,1
8,26.999999999999996,7.8,6.2764416,1
8,30.72222222222222,13.3,0.32186880000000007,1
8,18.555555555555557,23.8,12.2310144,1
5,22.055555555555557,40.6,18.346521600000003,1
5,28.22222222222222,41.0,22.208947200000004,1
5,33.05555555555556,14.1,18.346521600000003,1
5,32.88888888888889,14.0,15.4497024,1
5,33.05555555555556,14.1,18.346521600000003,1
5,33.05555555555556,14.1,18.346521600000003,1
6,29.055555555555554,21.1,16.576243200000004,1
7,29.055555555555554,48.4,5.4717696,1
7,31.05555555555556,25.6,0.0,1
7,29.055555555555554,30.7,9.3341952,1
7,29.055555555555554,30.7,9.3341952,1
7,29.055555555555554,30.7,9.3341952,1
7,29.055555555555554,30.7,9.3341952,1
7,33.05555555555556,29.8,11.104473600000002,1
7,33.05555555555556,29.8,11.104473600000002,1
7,33.05555555555556,29.8,11.104473600000002,1
8,33.05555555555556,19.9,9.3341952,1
8,33.05555555555556,21.3,13.0356864,1
8,32.05555555555556,22.6,11.104473600000002,1
8,33.05555555555556,18.6,20.599603200000004,1
9,24.055555555555554,33.6,5.4717696,1
6,30.888888888888886,19.5,11.7482112,1
6,31.05555555555556,18.1,11.104473600000002,1
6,28.055555555555554,28.4,11.104473600000002,1
7,32.05555555555556,12.0,5.4717696,1
7,35.05555555555555,14.5,20.599603200000004,1
5,30.72222222222222,31.0,6.759244800000001,1
7,29.555555555555557,30.8,12.07008,1
7,30.555555555555554,27.7,14.8059648,1
7,24.833333333333336,42.3,11.104473600000002,1
8,31.166666666666664,16.8,12.874752,1
8,29.055555555555554,15.3,9.3341952,1
5,22.277777777777775,26.3,33.474355200000005,1
5,22.22222222222222,26.5,33.474355200000005,1
6,23.000000000000004,11.1,29.129126400000004,1
6,26.166666666666664,14.5,10.9435392,1
6,26.944444444444446,26.5,20.4386688,1
6,26.22222222222222,19.4,30.738470400000004,1
6,28.27777777777778,6.5,27.6807168,1
6,27.111111111111107,14.8,5.4717696,1
6,31.555555555555554,8.9,10.6216704,1
7,31.888888888888893,10.2,5.4717696,1
7,31.944444444444446,10.2,5.632704,1
7,30.222222222222225,9.3,18.8293248,1
7,30.11111111111111,9.3,18.507456,1
7,30.11111111111111,9.3,18.507456,1
7,30.11111111111111,9.3,18.507456,1
7,30.11111111111111,9.3,18.507456,1
7,30.888888888888886,12.0,7.563916800000001,1
7,30.888888888888886,12.0,7.563916800000001,1
7,31.500000000000004,9.6,16.09344,1
7,32.16666666666667,9.6,13.0356864,1
7,32.11111111111111,9.6,13.0356864,1
7,30.888888888888886,12.7,22.208947200000004,1
7,33.0,18.4,11.265408,1
7,35.111111111111114,14.5,12.2310144,1
5,24.388888888888893,11.1,12.874752,1
5,27.888888888888893,12.8,14.8059648,1
6,30.11111111111111,15.1,20.1168,1
6,30.11111111111111,6.4,21.8870784,1
7,31.888888888888893,19.8,10.1388672,1
7,31.11111111111111,25.5,8.5295232,1
8,27.77777777777778,28.8,11.909145600000002,1
7,34.27777777777778,16.2,14.8059648,1
7,31.888888888888893,17.9,9.977932800000001,1
7,33.11111111111111,12.7,6.437376,1
8,30.11111111111111,23.0,8.690457600000002,1
6,31.333333333333336,13.6,11.7482112,1
8,29.111111111111114,14.5,19.794931200000004,1
6,25.05555555555555,14.5,11.104473600000002,1
8,31.05555555555556,19.4,11.104473600000002,1
4,17.055555555555557,13.7,64.8565632,1
6,31.666666666666664,9.9,14.8059648,1
7,27.833333333333332,35.4,20.599603200000004,1
7,32.44444444444445,14.7,9.495129600000002,1
8,32.611111111111114,23.4,13.679424000000001,1
8,30.555555555555554,25.1,15.288768000000001,1
9,31.166666666666664,15.2,13.0356864,1
9,29.611111111111107,19.3,8.2076544,1
3,15.333333333333334,22.5,13.679424000000001,1
4,15.61111111111111,12.5,12.07008,1
6,23.61111111111111,32.1,9.3341952,1
6,29.055555555555554,23.8,11.104473600000002,1
6,22.055555555555557,21.5,5.4717696,1
6,31.22222222222222,22.6,16.2543744,1
7,32.27777777777777,20.0,18.990259200000004,1
7,32.72222222222223,19.3,25.910438400000004,1
